name,active_ingredient,manufacturer,presentation,price_max,registration,slug
FERANE 35,ACETATO DE CIPROTERONA;ETINILESTRADIOL,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,"2 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21",37.49,1156002220013,ferane-35
FERANE 35,ACETATO DE CIPROTERONA;ETINILESTRADIOL,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,"2 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 63",109.35,1156002220031,ferane-35-2
ARTEMIDIS 35,ACETATO DE CIPROTERONA;ETINILESTRADIOL,EMS SIGMA PHARMA LTDA,"2,00 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21",24.54,1356901580015,artemidis-35
ACETATO DE CIPROTERONA+ETINILESTRADIOL,ACETATO DE CIPROTERONA;ETINILESTRADIOL,INDÚSTRIA FARMACÊUTICA MELCON DO BRASIL S.A.,"2,0 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 63",59.79,1558900040032,acetato-de-ciproterona-etinilestradiol-11
DUELLE,ACETATO DE CIPROTERONA;ETINILESTRADIOL,ZYDUS NIKKHO FARMACÊUTICA LTDA,"(2,0+ 0,035) MG COM REV CT BL AL PLAS PVC TRANS  X 21",31.39,1565101200015,duelle
DUELLE,ACETATO DE CIPROTERONA;ETINILESTRADIOL,ZYDUS NIKKHO FARMACÊUTICA LTDA,"(2,0+ 0,035) MG COM REV CT BL AL PLAS PVC TRANS X 63",94.20,1565101200031,duelle-2
REPOPIL 35,ACETATO DE CIPROTERONA;ETINILESTRADIOL,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,"2,00 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21",36.67,1677304440010,repopil-35
REPOPIL 35,ACETATO DE CIPROTERONA;ETINILESTRADIOL,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,"2,00 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 63",110.00,1677304440037,repopil-35-2
ACETATO DE CIPROTERONA + ETINILESTRADIOL,ACETATO DE CIPROTERONA;ETINILESTRADIOL,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,"2,00 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21",24.59,1677306750017,acetato-de-ciproterona-etinilestradiol-12
ACETATO DE CIPROTERONA + ETINILESTRADIOL,ACETATO DE CIPROTERONA;ETINILESTRADIOL,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,"2,00 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 63",73.77,1677306750025,acetato-de-ciproterona-etinilestradiol-13
DIANE 35,ACETATO DE CIPROTERONA;ETINILESTRADIOL,BAYER S.A.,"(2,000+ 0,035) MG COM REV CT BL CALEND AL PLAS TRANS X 21",44.25,1705600720013,diane-35
DIANE 35,ACETATO DE CIPROTERONA;ETINILESTRADIOL,BAYER S.A.,"(2,000+ 0,035) MG COM REV CT BL CALEND AL PLAS TRANS X 63",94.25,1705600720021,diane-35-2
ACETATO DE CIPROTERONA+ETINILESTRADIOL,ACETATO DE CIPROTERONA;ETINILESTRADIOL,MABRA FARMACEUTICA LTDA,"2 MG + 0,035 MG COM REV CT BL AL PLAS TRANS X 21",28.73,1779400290019,acetato-de-ciproterona-etinilestradiol-14
CLIMENE,ACETATO DE CIPROTERONA;VALERATO DE ESTRADIOL,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,2 MG COM REV X 11 + (2 + 1) MG COM REV X 10 CT BL AL PLAS PVC TRANS,43.60,1049714940011,climene
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,EUROFARMA LABORATORIOS S.A.,"(2,0 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANS  X  21",45.74,1004312890018,acetato-de-clormadinona-etinilestradiol
AMORA,ACETATO DE CLORMADINONA;ETINILESTRADIOL,EUROFARMA LABORATORIOS S.A.,"(2,0 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANS  X  21",51.25,1004312980017,amora
AMORA,ACETATO DE CLORMADINONA;ETINILESTRADIOL,EUROFARMA LABORATORIOS S.A.,"(2,0 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 63",145.42,1004312980025,amora-2
AMORA 20,ACETATO DE CLORMADINONA;ETINILESTRADIOL,EUROFARMA LABORATORIOS S.A.,"(2 + 0,02) MG COM REV CT BL AL PLAS PVDC/PVC TRANS X 24 + 4 PLACEBO",64.32,1004315760018,amora-20
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,EMS S/A,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X 21",45.74,1023513880016,acetato-de-clormadinona-etinilestradiol-2
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,EMS S/A,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  42",91.42,1023513880024,acetato-de-clormadinona-etinilestradiol-3
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,EMS S/A,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  63",137.14,1023513880032,acetato-de-clormadinona-etinilestradiol-4
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,EMS S/A,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  84",182.87,1023513880040,acetato-de-clormadinona-etinilestradiol-5
BELADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,EMS S/A,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X 21",65.68,1023513970015,beladiol
BELADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,EMS S/A,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  42",131.35,1023513970023,beladiol-2
BELADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,EMS S/A,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  63",197.04,1023513970031,beladiol-3
BELADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,EMS S/A,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  84",262.71,1023513970041,beladiol-4
CHERRY,ACETATO DE CLORMADINONA;ETINILESTRADIOL,FARMOQUÍMICA S/A,"(2,00+0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANSL X 21",62.21,1039002210011,cherry
CHERRY,ACETATO DE CLORMADINONA;ETINILESTRADIOL,FARMOQUÍMICA S/A,"(2,00+0,03) MG COM REV CT BL AL PLAS PVC/PVDC TRANSL X 21 + 7 PLACEBOS",62.21,1039002210021,cherry-2
EMILY,ACETATO DE CLORMADINONA;ETINILESTRADIOL,GERMED FARMACEUTICA LTDA,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X 21",66.58,1058310040016,emily
EMILY,ACETATO DE CLORMADINONA;ETINILESTRADIOL,GERMED FARMACEUTICA LTDA,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  42",133.17,1058310040024,emily-2
EMILY,ACETATO DE CLORMADINONA;ETINILESTRADIOL,GERMED FARMACEUTICA LTDA,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  63",199.74,1058310040032,emily-3
EMILY,ACETATO DE CLORMADINONA;ETINILESTRADIOL,GERMED FARMACEUTICA LTDA,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  84",266.31,1058310040040,emily-4
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,GERMED FARMACEUTICA LTDA,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X 21",45.74,1058310050011,acetato-de-clormadinona-etinilestradiol-6
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,GERMED FARMACEUTICA LTDA,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  42",91.42,1058310050021,acetato-de-clormadinona-etinilestradiol-7
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,GERMED FARMACEUTICA LTDA,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  63",137.14,1058310050038,acetato-de-clormadinona-etinilestradiol-8
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,GERMED FARMACEUTICA LTDA,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  84",182.87,1058310050046,acetato-de-clormadinona-etinilestradiol-9
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,ADIUM S.A.,"2 MG + 0,03 MG COM REV CT BL AL PLAS TRANS X 21",45.74,1221401030017,acetato-de-clormadinona-etinilestradiol-10
LIBERFEM,ACETATO DE CLORMADINONA;ETINILESTRADIOL,ADIUM S.A.,"2 MG + 0,03 MG COM REV CT BL AL PLAS TRANS X 21",69.84,1221401060013,liberfem
LIBERFEM,ACETATO DE CLORMADINONA;ETINILESTRADIOL,ADIUM S.A.,"2 MG + 0,03 MG COM REV CT BL AL PLAS TRANS X 63",192.11,1221401060021,liberfem-2
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,NOVA QUIMICA FARMACÊUTICA S/A,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X 21",45.74,1267504080015,acetato-de-clormadinona-etinilestradiol-11
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,NOVA QUIMICA FARMACÊUTICA S/A,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  42",91.42,1267504080023,acetato-de-clormadinona-etinilestradiol-12
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,NOVA QUIMICA FARMACÊUTICA S/A,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  63",137.14,1267504080031,acetato-de-clormadinona-etinilestradiol-13
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,NOVA QUIMICA FARMACÊUTICA S/A,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  84",182.87,1267504080041,acetato-de-clormadinona-etinilestradiol-14
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,"(2,0 + 0,03) MG COM REV CT BL CALEND AL PLAS TRANS X 21",43.45,1351700500013,acetato-de-clormadinona-etinilestradiol-15
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X 21",45.74,1677306740011,acetato-de-clormadinona-etinilestradiol-16
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  42",91.42,1677306740021,acetato-de-clormadinona-etinilestradiol-17
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  63",137.14,1677306740038,acetato-de-clormadinona-etinilestradiol-18
ACETATO DE CLORMADINONA + ETINILESTRADIOL,ACETATO DE CLORMADINONA;ETINILESTRADIOL,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  84",182.87,1677306740046,acetato-de-clormadinona-etinilestradiol-19
LOLITA,ACETATO DE CLORMADINONA;ETINILESTRADIOL,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X 21",66.14,1677306760012,lolita
LOLITA,ACETATO DE CLORMADINONA;ETINILESTRADIOL,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  42",132.27,1677306760020,lolita-2
LOLITA,ACETATO DE CLORMADINONA;ETINILESTRADIOL,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  63",198.42,1677306760039,lolita-3
LOLITA,ACETATO DE CLORMADINONA;ETINILESTRADIOL,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,"(2 + 0,03) MG COM REV CT BL AL PLAS PVC/PVDC OPC X  84",264.56,1677306760047,lolita-4
BELARA,ACETATO DE CLORMADINONA;ETINILESTRADIOL,GRÜNENTHAL DO BRASIL FARMACÊUTICA LTDA.,"2 MG + 0,03 MG COM REV CT BL CALEND AL PLAS TRANS X 21",70.33,1861000010012,belara
BELARA,ACETATO DE CLORMADINONA;ETINILESTRADIOL,GRÜNENTHAL DO BRASIL FARMACÊUTICA LTDA.,"2 MG + 0,03 MG COM REV CT BL CALEND AL PLAS TRANS X 21 + 7 PLACEBOS",70.33,1861000010063,belara-2
BELARINA,ACETATO DE CLORMADINONA;ETINILESTRADIOL,GRÜNENTHAL DO BRASIL FARMACÊUTICA LTDA.,"2 MG + 0,02 MG COM REV CT BL CALEND AL PLAS TRANS X 24 + 4 PLACEBO",70.33,1861000070015,belarina
FIRMAGON,ACETATO DE DEGARELIX,LABORATÓRIOS FERRING LTDA,"80 MG PO LIOF SOL INJ SC CT FA VD TRANS + DIL SER PRENC VD TRANS X 4,2 ML + ADAPT + AGU",1008.74,1287600170032,firmagon
FIRMAGON,ACETATO DE DEGARELIX,LABORATÓRIOS FERRING LTDA,120 MG PO LIOF SOL INJ SC CT 2 FA VD TRANS + 2 DIL SER PRENC VD TRANS X 3 ML + 2 ADAPT + 2 AGU,1836.35,1287600170040,firmagon-2
ACETATO DE DESMOPRESSINA,ACETATO DE DESMOPRESSINA,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA,"0,1 MG/ML SOL NAS CT FR SPR VD AMB X 2,5 ML",267.33,1064601720018,acetato-de-desmopressina
DOSYX,ACETATO DE DESMOPRESSINA,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA,"0,1 MG/ML SOL NAS CT FR SPR VD AMB X 2,5 ML",267.33,1064602340014,dosyx
DOSYX,ACETATO DE DESMOPRESSINA,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA,"0,1 MG/ML SOL NAS CT FR SPR VD AMB X 5 ML",534.61,1064602340022,dosyx-2
FURP-DESMOPRESSINA,ACETATO DE DESMOPRESSINA,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,"0,1 MG/ML SOL NAS CT FR VD AMB X 5ML + CAN",,1103901150033,furp-desmopressina
DDAVP,ACETATO DE DESMOPRESSINA,LABORATÓRIOS FERRING LTDA,"0,1 MG COM CT FR PLAS PEAD OPC X 30",299.70,1287600150015,ddavp
DDAVP,ACETATO DE DESMOPRESSINA,LABORATÓRIOS FERRING LTDA,"0,2 MG COM CT FR PLAS PEAD OPC X 30",299.70,1287600150023,ddavp-2
DDAVP,ACETATO DE DESMOPRESSINA,LABORATÓRIOS FERRING LTDA,4 MCG/ML SOL INJ CT 10 AMP VD TRANS X 1 ML,444.53,1287600150041,ddavp-3
DDAVP,ACETATO DE DESMOPRESSINA,LABORATÓRIOS FERRING LTDA,"0,1 MG/ML SOL SPR NAS CT FR SPR VD AMB 2,5ML",411.24,1287600150058,ddavp-4
ACETATO DE DEXAMETASONA,ACETATO DE DEXAMETASONA,EMS S/A,1 MG/G CREM DERM CT BG AL X 10 G,14.94,1023508480013,acetato-de-dexametasona
ACETATO DE DEXAMETASONA,ACETATO DE DEXAMETASONA,LABORATORIO TEUTO BRASILEIRO S/A,1 MG/G CREM DERM CT BG AL X 10 G,14.78,1037004790019,acetato-de-dexametasona-2
DEXAMEX,ACETATO DE DEXAMETASONA,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,"1,0 MG/G CREM DERM CT BG AL X 10 G",13.03,1039200670213,dexamex
ACETATO DE DEXAMETASONA,ACETATO DE DEXAMETASONA,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,"1,0 MG/G CREM DERM CT BG AL X 10 G",12.97,1039202360017,acetato-de-dexametasona-3
ACETATO DE DEXAMETASONA,ACETATO DE DEXAMETASONA,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,1 MG/ G CREM DERM CT BG AL X 10 G,13.09,1049713340019,acetato-de-dexametasona-4
METADEX,ACETATO DE DEXAMETASONA,LABORATÓRIOS OSÓRIO DE MORAES LTDA,1 MG/G CREM DERM CT BG AL X 10 G,21.93,1050400380015,metadex
METADEX,ACETATO DE DEXAMETASONA,LABORATÓRIOS OSÓRIO DE MORAES LTDA,1 MG/G CREM DERM CX 100 BG AL X 10 G,1298.90,1050400380031,metadex-2
METADEX,ACETATO DE DEXAMETASONA,LABORATÓRIOS OSÓRIO DE MORAES LTDA,1 MG/G CREM DERM CX 200 BG AL X 10 G,2597.82,1050400380041,metadex-3
DEXAMETRAT,ACETATO DE DEXAMETASONA,LABORATORIO GLOBO SA,1 MG/G CREM  DERM CT BG AL X 10 G,7.43,1053500840063,dexametrat
ACETATO DE DEXAMETASONA,ACETATO DE DEXAMETASONA,LABORATORIO GLOBO SA,1 MG/G CREM  DERM CT BG AL X 10 G,7.43,1053501950016,acetato-de-dexametasona-5
ACETATO DE DEXAMETASONA,ACETATO DE DEXAMETASONA,GERMED FARMACEUTICA LTDA,1 MG/G CREM CT BG AL X 10 G,14.96,1058305440011,acetato-de-dexametasona-6
FURP-DEXAMETASONA,ACETATO DE DEXAMETASONA,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,1 MG/G CR DERM CX 50 BG AL X 10 G,,1103900050051,furp-dexametasona
ACETATO DE DEXAMETASONA,ACETATO DE DEXAMETASONA,HIPOLABOR FARMACEUTICA LTDA,1 MG/G CREM DERM CX 50 BG AL X 10 G,744.95,1134302120021,acetato-de-dexametasona-7
ACETATO DE DEXAMETASONA,ACETATO DE DEXAMETASONA,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,1 MG/G CREM DERM CT BG AL X 10 G,14.96,1181902220010,acetato-de-dexametasona-8
ACETATO DE DEXAMETASONA,ACETATO DE DEXAMETASONA,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,1 MG/G CREM DERM CT BG AL X 20 G,29.91,1181902220029,acetato-de-dexametasona-9
ACETATO DE DEXAMETASONA,ACETATO DE DEXAMETASONA,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,1 MG/G CREM DERM CT BG AL X 30 G,44.85,1181902220037,acetato-de-dexametasona-10
CORTITOP,ACETATO DE DEXAMETASONA,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,1 MG/G CREM DERM CT BG AL X 10 G,23.14,1181902240011,cortitop
CORTITOP,ACETATO DE DEXAMETASONA,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,1 MG/G CREM DERM CT BG AL X 20 G,46.05,1181902240021,cortitop-2
CORTITOP,ACETATO DE DEXAMETASONA,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,1 MG/G CREM DERM CT BG AL X 30 G,69.06,1181902240038,cortitop-3
DEXAGREEN,ACETATO DE DEXAMETASONA,GREENPHARMA QUÍMICA E FARMACÊUTICA LTDA,1 MG/G CREM DERM CT BG AL X 10 G,14.60,1201900220011,dexagreen
DEXAGREEN,ACETATO DE DEXAMETASONA,GREENPHARMA QUÍMICA E FARMACÊUTICA LTDA,1 MG/G CREM DERM CT 50 BG AL X 10 G (EMB HOSP),239.92,1201900220021,dexagreen-2
ACETATO DE DEXAMETASONA,ACETATO DE DEXAMETASONA,PRATI DONADUZZI & CIA LTDA,1 MG/G CREM DERM CT BG AL X 10 G,14.78,1256801260012,acetato-de-dexametasona-11
ACETATO DE DEXAMETASONA,ACETATO DE DEXAMETASONA,PRATI DONADUZZI & CIA LTDA,1 MG/G CREM DERM CX 100 BG AL X 10 G (EMB HOSP),,1256801260020,acetato-de-dexametasona-12
ACETATO DE DEXAMETASONA,ACETATO DE DEXAMETASONA,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,1 MG/G CREM DERM  CT BG  AL X 10 G,14.94,1410706350012,acetato-de-dexametasona-13
ACETATO DE DEXAMETASONA,ACETATO DE DEXAMETASONA,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,"1,00 MG/G CREM DERM CT BG AL X 10 G",13.80,1542300750016,acetato-de-dexametasona-14
CETADEX,ACETATO DE DEXAMETASONA,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,1 MG/G CREM DERM CT BG AL X 10 G,22.51,1542300760011,cetadex
DEXADERMIL,ACETATO DE DEXAMETASONA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,1MG/G CREM DERM CT BG AL X 10 G,19.13,1677301900010,dexadermil
FLORINEFE,ACETATO DE FLUDROCORTISONA,ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA,"0,1 MG COM CT FR VD AMB X 100",446.48,1376401600011,florinefe
FLORATE,ACETATO DE FLUORMETOLONA,NOVARTIS BIOCIENCIAS S.A,"1,0 MG/ML SUS OFT CT FR GOT PLAS OPC X 5 ML",41.06,1006810960014,florate
FLUTINOL,ACETATO DE FLUORMETOLONA,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,1 MG/ML SUS OFT CT FR GOT PLAS TRANS X 5 ML,46.15,1029804830022,flutinol
ORGALUTRAN,ACETATO DE GANIRRELIX,ORGANON FARMACEUTICA LTDA.,"0,5 MG/ML SOL INJ SC CT SER PREENC VD TRANS X 0,5 ML",518.00,1002902120011,orgalutran
COPAXONE,ACETATO DE GLATIRÂMER,TEVA FARMACÊUTICA LTDA.,40 MG/ML SOL INJ SC CT 12 SER PREENC VD TRANS X 1 ML,8607.01,1557300010045,copaxone
GLAMETIX,ACETATO DE GLATIRÂMER,LABORATÓRIOS BAGÓ DO BRASIL S/A,20 MG/ML SOL INJ SC CT 28 SER PREENC VD TRANS X 1 ML,10041.83,1562600320011,glametix
ZOLADEX,ACETATO DE GOSSERRELINA,ASTRAZENECA DO BRASIL LTDA,"3,6 MG DEPOT + SER PREENC PLAS TRANS BS CT ENV AL POLIET X 1",1427.04,1161800430038,zoladex
ZOLADEX,ACETATO DE GOSSERRELINA,ASTRAZENECA DO BRASIL LTDA,"10,8 MG DEPOT + SER PREENC PLAS TRANS BS CT ENV AL POLIET X 1",3653.80,1161800430046,zoladex-2
ACETATO DE HIDROCORTISONA,ACETATO DE HIDROCORTISONA,LABORATORIO TEUTO BRASILEIRO S/A,10 MG/G CREM DERM CT BG AL X 15 G,18.69,1037005270019,acetato-de-hidrocortisona
ACETATO DE HIDROCORTISONA,ACETATO DE HIDROCORTISONA,LABORATORIO TEUTO BRASILEIRO S/A,10 MG/G CREM DERM CT BG AL X 30 G,29.53,1037005270078,acetato-de-hidrocortisona-2
ACETATO DE HIDROCORTISONA,ACETATO DE HIDROCORTISONA,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,10 MG/G CREM DERM CT BG AL X 20 G,17.37,1049713330013,acetato-de-hidrocortisona-3
CORTIGEN,ACETATO DE HIDROCORTISONA,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,10 MG/G CREM DERM CT BG AL X 20 G,28.79,1049714040019,cortigen
CORTIGEN,ACETATO DE HIDROCORTISONA,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,10 MG/G CREM DERM CT BG AL X 10 G,11.83,1049714040027,cortigen-2
FIRAZYR,ACETATO DE ICATIBANTO,TAKEDA PHARMA LTDA.,10 MG/ML CT 1 SER X 3 ML + AGULHA,12415.12,1063903050017,firazyr
ACETATO DE ICATIBANTO,ACETATO DE ICATIBANTO,CIPLA BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA,10 MG/ML SOL  INJ  SC CT SER  PREENC VD TRANS  X 3 ML + AGULHA,7979.66,1154100190015,acetato-de-icatibanto
GULANDARIPA,ACETATO DE ICATIBANTO,CIPLA BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA,10 MG/ML SOL  INJ  SC CT SER  PREENC VD TRANS  X 3 ML + AGULHA,7979.66,1154100230017,gulandaripa
SOMATULINE AUTOGEL,ACETATO DE LANREOTIDA,BEAUFOUR IPSEN FARMACÊUTICA LTDA,60 MG SUS INJ LIB PROL SC CT ENVOL SER PREENC PLAS PP TRANS,5678.92,1697700020078,somatuline-autogel
SOMATULINE AUTOGEL,ACETATO DE LANREOTIDA,BEAUFOUR IPSEN FARMACÊUTICA LTDA,90 MG SUS INJ LIB PROL SC CT ENVOL SER PREENC PLAS PP TRANS,6102.94,1697700020086,somatuline-autogel-2
SOMATULINE AUTOGEL,ACETATO DE LANREOTIDA,BEAUFOUR IPSEN FARMACÊUTICA LTDA,120 MG SUS INJ LIB PROL SC CT ENVOL SER PREENC PLAS PP TRANS,6102.94,1697700020094,somatuline-autogel-3
LECTRUM,ACETATO DE LEUPRORRELINA,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,"3,75 MG PO LIOF SUS INJ CT FA VD TRANS AMP DIL X 1,5 ML + SER + 2 AGU",1076.60,1004704100019,lectrum
LECTRUM,ACETATO DE LEUPRORRELINA,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,"7,50 MG PO LIOF SUS INJ CT FA VD TRANS AMP DIL X 1,5 ML + SER + 2 AGU",2784.99,1004704100027,lectrum-2
ELIGARD,ACETATO DE LEUPRORRELINA,ADIUM S.A.,45 MG PO LIOF SUS INJ SC LIB PROL CT BL AL PLAS TRANS SER B + AGU DISP SEGUR + BL AL PLAS TRANS DIL SER A + EMB + 2 DESSEC,16535.33,1221400740053,eligard
ELIGARD,ACETATO DE LEUPRORRELINA,ADIUM S.A.,"7,5 MG PO LIOF SUS INJ SC LIB PROL CT BL AL PLAS TRANS SER B + AGU DISP SEGUR + DESSEC + BL AL PLAS TRANS DIL SER A + EMB + DESSEC",3121.46,1221400740088,eligard-2
ELIGARD,ACETATO DE LEUPRORRELINA,ADIUM S.A.,"22,5 MG PO LIOF SUS INJ SC LIB PROL CT BL AL PLAS TRANS SER B + AGU DISP SEGUR + DESSEC + BL AL PLAS TRANS DIL SER A + EMB + DESSEC",7170.88,1221400740096,eligard-3
LUPRON,ACETATO DE LEUPRORRELINA,ABBVIE FARMACÊUTICA LTDA.,"11,25 MG PO LIOF SUS INJ CT FA VD TRANS +  SOL DIL AMP VD TRANS X 2 ML + SER + 2 AGU+ 2 SACHETS DE ÁLCOOL",3658.72,1986000070076,lupron
